original,transformed,llama_preference,original_word_nll,original_token_nll,original_perplexity,transformed_word_nll,transformed_token_nll,transformed_perplexity,original_number_of_code_switch,transformed_number_of_code_switch
你们会去实地去取一些sample吗,你们会去the field去take一些样品吗,,"[('你们', 8.375), ('会', 8.125), ('去', 7.75), ('实地', 18.15625), ('去', 6.875), ('取', 5.25), ('一些', 9.0625), ('sample', 7.53125), ('吗', 5.03125)]","[('<|begin_of_text|>', 13.5625), ('你们', 8.375), ('会', 8.125), ('去', 7.75), ('实', 10.8125), ('地', 7.34375), ('去', 6.875), ('取', 5.25), ('一些', 9.0625), ('sample', 7.53125), ('吗', 5.03125)]",277.54254150390625,"[('你们', 8.375), ('会', 8.125), ('去', 7.75), ('the', 12.3125), ('field', 8.4375), ('去', 9.25), ('take', 10.8125), ('一些', 8.1875), ('样品', 17.28125), ('吗', 3.90625)]","[('<|begin_of_text|>', 13.5625), ('你们', 8.375), ('会', 8.125), ('去', 7.75), ('the', 12.3125), (' field', 8.4375), ('去', 9.25), ('take', 10.8125), ('一些', 8.1875), ('样', 7.28125), ('品', 10.0), ('吗', 3.90625)]",768.9193725585938,0,0
你们会去实地去取一些sample吗,you are会去the field go to取一些样品吗,2.0,"[('你们', 8.375), ('会', 8.125), ('去', 7.75), ('实地', 18.15625), ('去', 6.875), ('取', 5.25), ('一些', 9.0625), ('sample', 7.53125), ('吗', 5.03125)]","[('<|begin_of_text|>', 13.5625), ('你们', 8.375), ('会', 8.125), ('去', 7.75), ('实', 10.8125), ('地', 7.34375), ('去', 6.875), ('取', 5.25), ('一些', 9.0625), ('sample', 7.53125), ('吗', 5.03125)]",277.54254150390625,"[('you', 10.4375), ('are', 11.125), ('会', 7.375), ('去', 8.125), ('the', 11.75), ('field', 8.375), ('go', 5.0625), ('to', 6.75), ('取', 7.375), ('一些', 8.125), ('样品', 14.75), ('吗', 5.3125)]","[('<|begin_of_text|>', 13.625), ('you', 10.4375), (' are', 11.125), ('会', 7.375), ('去', 8.125), ('the', 11.75), (' field', 8.375), (' go', 5.0625), (' to', 6.75), ('取', 7.375), ('一些', 8.125), ('样', 6.625), ('品', 8.125), ('吗', 5.3125)]",2319.593994140625,0,3
你们会去实地去取一些sample吗,你们会去the field去take some of样品吗,2.0,"[('你们', 8.375), ('会', 8.125), ('去', 7.75), ('实地', 18.15625), ('去', 6.875), ('取', 5.25), ('一些', 9.0625), ('sample', 7.53125), ('吗', 5.03125)]","[('<|begin_of_text|>', 13.5625), ('你们', 8.375), ('会', 8.125), ('去', 7.75), ('实', 10.8125), ('地', 7.34375), ('去', 6.875), ('取', 5.25), ('一些', 9.0625), ('sample', 7.53125), ('吗', 5.03125)]",277.54254150390625,"[('你们', 8.375), ('会', 8.0625), ('去', 7.75), ('the', 12.375), ('field', 8.4375), ('去', 9.3125), ('take', 10.8125), ('some', 9.0), ('of', 7.75), ('样品', 12.171875), ('吗', 2.9375)]","[('<|begin_of_text|>', 13.625), ('你们', 8.375), ('会', 8.0625), ('去', 7.75), ('the', 12.375), (' field', 8.4375), ('去', 9.3125), ('take', 10.8125), (' some', 9.0), (' of', 7.75), ('样', 3.484375), ('品', 8.6875), ('吗', 2.9375)]",923.2996215820312,0,1
我感觉像刚刚那种是比较偏management consulting,我feeling像刚刚那种is比较by管理咨询,1.0,"[('我', 10.125), ('感觉', 8.125), ('像', 6.46875), ('刚刚', 5.75), ('那种', 8.125), ('是', 8.0625), ('比较', 6.9375), ('偏', 5.9375), ('management', 8.3125), ('consulting', 9.3125)]","[('<|begin_of_text|>', 13.5625), ('我', 10.125), ('感觉', 8.125), ('像', 6.46875), ('刚', 0.625), ('刚', 5.125), ('那种', 8.125), ('是', 8.0625), ('比较', 6.9375), ('偏', 5.9375), ('management', 8.3125), (' consulting', 9.3125)]",1706.3753662109375,"[('我', 10.125), ('feeling', 23.3125), ('像', 7.0625), ('刚刚', 6.52734375), ('那种', 7.3125), ('is', 11.0), ('比较', 7.75), ('by', 6.0), ('管理', 6.28125), ('咨询', 6.8125)]","[('<|begin_of_text|>', 13.625), ('我', 10.125), ('fe', 10.6875), ('eling', 12.625), ('像', 7.0625), ('刚', 0.99609375), ('刚', 5.53125), ('那种', 7.3125), ('is', 11.0), ('比较', 7.75), ('by', 6.0), ('管理', 6.28125), ('咨询', 6.8125)]",3980.651611328125,1,0
我感觉像刚刚那种是比较偏management consulting,我感觉as just那种是比较by管理咨询,1.0,"[('我', 10.125), ('感觉', 8.125), ('像', 6.46875), ('刚刚', 5.75), ('那种', 8.125), ('是', 8.0625), ('比较', 6.9375), ('偏', 5.9375), ('management', 8.3125), ('consulting', 9.3125)]","[('<|begin_of_text|>', 13.5625), ('我', 10.125), ('感觉', 8.125), ('像', 6.46875), ('刚', 0.625), ('刚', 5.125), ('那种', 8.125), ('是', 8.0625), ('比较', 6.9375), ('偏', 5.9375), ('management', 8.3125), (' consulting', 9.3125)]",1706.3753662109375,"[('我', 10.125), ('感觉', 8.125), ('as', 6.46875), ('just', 7.59375), ('那种', 11.25), ('是', 7.28125), ('比较', 6.3125), ('by', 5.6875), ('管理', 6.53125), ('咨询', 6.53125)]","[('<|begin_of_text|>', 13.5625), ('我', 10.125), ('感觉', 8.125), ('as', 6.46875), (' just', 7.59375), ('那种', 11.25), ('是', 7.28125), ('比较', 6.3125), ('by', 5.6875), ('管理', 6.53125), ('咨询', 6.53125)]",16906.56640625,1,0
我感觉像刚刚那种是比较偏management consulting,我feeling像刚刚那种是比较by管理咨询,,"[('我', 10.125), ('感觉', 8.125), ('像', 6.46875), ('刚刚', 5.75), ('那种', 8.125), ('是', 8.0625), ('比较', 6.9375), ('偏', 5.9375), ('management', 8.3125), ('consulting', 9.3125)]","[('<|begin_of_text|>', 13.5625), ('我', 10.125), ('感觉', 8.125), ('像', 6.46875), ('刚', 0.625), ('刚', 5.125), ('那种', 8.125), ('是', 8.0625), ('比较', 6.9375), ('偏', 5.9375), ('management', 8.3125), (' consulting', 9.3125)]",1706.3753662109375,"[('我', 10.125), ('feeling', 23.3125), ('像', 7.0625), ('刚刚', 6.52734375), ('那种', 7.3125), ('是', 7.0), ('比较', 7.375), ('by', 5.96875), ('管理', 6.5625), ('咨询', 6.65625)]","[('<|begin_of_text|>', 13.625), ('我', 10.125), ('fe', 10.6875), ('eling', 12.625), ('像', 7.0625), ('刚', 0.99609375), ('刚', 5.53125), ('那种', 7.3125), ('是', 7.0), ('比较', 7.375), ('by', 5.96875), ('管理', 6.5625), ('咨询', 6.65625)]",2867.589111328125,1,0
我感觉像刚刚那种是比较偏management consulting,我feeling as刚刚那种是比较偏管理咨询,1.0,"[('我', 10.125), ('感觉', 8.125), ('像', 6.46875), ('刚刚', 5.75), ('那种', 8.125), ('是', 8.0625), ('比较', 6.9375), ('偏', 5.9375), ('management', 8.3125), ('consulting', 9.3125)]","[('<|begin_of_text|>', 13.5625), ('我', 10.125), ('感觉', 8.125), ('像', 6.46875), ('刚', 0.625), ('刚', 5.125), ('那种', 8.125), ('是', 8.0625), ('比较', 6.9375), ('偏', 5.9375), ('management', 8.3125), (' consulting', 9.3125)]",1706.3753662109375,"[('我', 10.125), ('feeling', 23.3125), ('as', 8.0), ('刚刚', 5.3828125), ('那种', 8.1875), ('是', 6.75), ('比较', 6.8125), ('偏', 5.78125), ('管理', 5.28125), ('咨询', 6.8125)]","[('<|begin_of_text|>', 13.625), ('我', 10.125), ('fe', 10.6875), ('eling', 12.625), (' as', 8.0), ('刚', 1.2578125), ('刚', 4.125), ('那种', 8.1875), ('是', 6.75), ('比较', 6.8125), ('偏', 5.78125), ('管理', 5.28125), ('咨询', 6.8125)]",2389.76025390625,1,0
我感觉像刚刚那种是比较偏management consulting,我feeling像刚刚那种is compared偏管理咨询,1.0,"[('我', 10.125), ('感觉', 8.125), ('像', 6.46875), ('刚刚', 5.75), ('那种', 8.125), ('是', 8.0625), ('比较', 6.9375), ('偏', 5.9375), ('management', 8.3125), ('consulting', 9.3125)]","[('<|begin_of_text|>', 13.5625), ('我', 10.125), ('感觉', 8.125), ('像', 6.46875), ('刚', 0.625), ('刚', 5.125), ('那种', 8.125), ('是', 8.0625), ('比较', 6.9375), ('偏', 5.9375), ('management', 8.3125), (' consulting', 9.3125)]",1706.3753662109375,"[('我', 10.125), ('feeling', 23.3125), ('像', 7.0625), ('刚刚', 6.52734375), ('那种', 7.3125), ('is', 11.0), ('compared', 8.6875), ('偏', 2.84375), ('管理', 5.5625), ('咨询', 6.25)]","[('<|begin_of_text|>', 13.625), ('我', 10.125), ('fe', 10.6875), ('eling', 12.625), ('像', 7.0625), ('刚', 0.99609375), ('刚', 5.53125), ('那种', 7.3125), ('is', 11.0), (' compared', 8.6875), ('偏', 2.84375), ('管理', 5.5625), ('咨询', 6.25)]",4409.37841796875,1,0
你觉得就是这个行业的那个pay rate大概怎么样,你觉得就是this is行业的那个付款利率大概how to,2.0,"[('你', 9.375), ('觉得', 8.8125), ('就是', 7.25), ('这个', 8.625), ('行业', 8.75), ('的', 7.09375), ('那个', 6.25), ('pay', 7.5625), ('rate', 11.5625), ('大概', 17.34375), ('怎么样', 17.625)]","[('<|begin_of_text|>', 13.625), ('你', 9.375), ('觉得', 8.8125), ('就是', 7.25), ('这个', 8.625), ('行业', 8.75), ('的', 7.09375), ('那个', 6.25), ('pay', 7.5625), (' rate', 11.5625), ('大', 4.46875), ('概', 12.875), ('怎么', 9.5), ('样', 8.125)]",376.82891845703125,"[('你', 9.375), ('觉得', 8.875), ('就是', 7.25), ('this', 10.6875), ('is', 7.75), ('行业', 7.5625), ('的', 6.5), ('那个', 5.1875), ('付款', 14.5625), ('利率', 15.75), ('大概', 15.921875), ('how', 6.75), ('to', 7.375)]","[('<|begin_of_text|>', 13.625), ('你', 9.375), ('觉得', 8.875), ('就是', 7.25), ('this', 10.6875), (' is', 7.75), ('行业', 7.5625), ('的', 6.5), ('那个', 5.1875), ('付', 7.5), ('款', 7.0625), ('利', 9.3125), ('率', 6.4375), ('大', 3.859375), ('概', 12.0625), ('how', 6.75), (' to', 7.375)]",895.3873901367188,0,1
你觉得就是这个行业的那个pay rate大概怎么样,你觉得就是this is行业的那个付款利率probably how to,2.0,"[('你', 9.375), ('觉得', 8.8125), ('就是', 7.25), ('这个', 8.625), ('行业', 8.75), ('的', 7.09375), ('那个', 6.25), ('pay', 7.5625), ('rate', 11.5625), ('大概', 17.34375), ('怎么样', 17.625)]","[('<|begin_of_text|>', 13.625), ('你', 9.375), ('觉得', 8.8125), ('就是', 7.25), ('这个', 8.625), ('行业', 8.75), ('的', 7.09375), ('那个', 6.25), ('pay', 7.5625), (' rate', 11.5625), ('大', 4.46875), ('概', 12.875), ('怎么', 9.5), ('样', 8.125)]",376.82891845703125,"[('你', 9.375), ('觉得', 8.8125), ('就是', 7.25), ('this', 10.625), ('is', 7.8125), ('行业', 7.59375), ('的', 6.5625), ('那个', 5.25), ('付款', 14.625), ('利率', 15.75), ('probably', 10.125), ('how', 7.6875), ('to', 7.09375)]","[('<|begin_of_text|>', 13.625), ('你', 9.375), ('觉得', 8.8125), ('就是', 7.25), ('this', 10.625), (' is', 7.8125), ('行业', 7.59375), ('的', 6.5625), ('那个', 5.25), ('付', 7.5625), ('款', 7.0625), ('利', 9.375), ('率', 6.375), ('probably', 10.125), (' how', 7.6875), (' to', 7.09375)]",1796.5179443359375,0,2
你觉得就是这个行业的那个pay rate大概怎么样,你觉得就是this is行业of that付款利率大概怎么样,1.0,"[('你', 9.375), ('觉得', 8.8125), ('就是', 7.25), ('这个', 8.625), ('行业', 8.75), ('的', 7.09375), ('那个', 6.25), ('pay', 7.5625), ('rate', 11.5625), ('大概', 17.34375), ('怎么样', 17.625)]","[('<|begin_of_text|>', 13.625), ('你', 9.375), ('觉得', 8.8125), ('就是', 7.25), ('这个', 8.625), ('行业', 8.75), ('的', 7.09375), ('那个', 6.25), ('pay', 7.5625), (' rate', 11.5625), ('大', 4.46875), ('概', 12.875), ('怎么', 9.5), ('样', 8.125)]",376.82891845703125,"[('你', 9.375), ('觉得', 8.875), ('就是', 7.25), ('this', 10.6875), ('is', 7.75), ('行业', 7.5625), ('of', 7.46875), ('that', 5.78125), ('付款', 14.5625), ('利率', 15.8125), ('大概', 15.09375), ('怎么样', 16.15625)]","[('<|begin_of_text|>', 13.625), ('你', 9.375), ('觉得', 8.875), ('就是', 7.25), ('this', 10.6875), (' is', 7.75), ('行业', 7.5625), ('of', 7.46875), (' that', 5.78125), ('付', 8.1875), ('款', 6.375), ('利', 9.3125), ('率', 6.5), ('大', 3.28125), ('概', 11.8125), ('怎么', 8.75), ('样', 7.40625)]",873.6141357421875,0,0
你觉得就是这个行业的那个pay rate大概怎么样,你觉得就是this is the industry的那个付款利率probably怎么样,2.0,"[('你', 9.375), ('觉得', 8.8125), ('就是', 7.25), ('这个', 8.625), ('行业', 8.75), ('的', 7.09375), ('那个', 6.25), ('pay', 7.5625), ('rate', 11.5625), ('大概', 17.34375), ('怎么样', 17.625)]","[('<|begin_of_text|>', 13.625), ('你', 9.375), ('觉得', 8.8125), ('就是', 7.25), ('这个', 8.625), ('行业', 8.75), ('的', 7.09375), ('那个', 6.25), ('pay', 7.5625), (' rate', 11.5625), ('大', 4.46875), ('概', 12.875), ('怎么', 9.5), ('样', 8.125)]",376.82891845703125,"[('你', 9.375), ('觉得', 8.875), ('就是', 7.25), ('this', 10.6875), ('is', 7.75), ('the', 8.375), ('industry', 7.75), ('的', 6.75), ('那个', 5.9375), ('付款', 15.375), ('利率', 16.375), ('probably', 10.6875), ('怎么样', 11.8125)]","[('<|begin_of_text|>', 13.625), ('你', 9.375), ('觉得', 8.875), ('就是', 7.25), ('this', 10.6875), (' is', 7.75), (' the', 8.375), (' industry', 7.75), ('的', 6.75), ('那个', 5.9375), ('付', 8.375), ('款', 7.0), ('利', 9.5), ('率', 6.875), ('probably', 10.6875), ('怎么', 5.0), ('样', 6.8125)]",805.5889282226562,0,2
你觉得就是这个行业的那个pay rate大概怎么样,you觉得就是这个行业的那个付款利率大概how to,2.0,"[('你', 9.375), ('觉得', 8.8125), ('就是', 7.25), ('这个', 8.625), ('行业', 8.75), ('的', 7.09375), ('那个', 6.25), ('pay', 7.5625), ('rate', 11.5625), ('大概', 17.34375), ('怎么样', 17.625)]","[('<|begin_of_text|>', 13.625), ('你', 9.375), ('觉得', 8.8125), ('就是', 7.25), ('这个', 8.625), ('行业', 8.75), ('的', 7.09375), ('那个', 6.25), ('pay', 7.5625), (' rate', 11.5625), ('大', 4.46875), ('概', 12.875), ('怎么', 9.5), ('样', 8.125)]",376.82891845703125,"[('you', 10.4375), ('觉得', 7.375), ('就是', 6.1875), ('这个', 8.25), ('行业', 8.75), ('的', 6.875), ('那个', 6.21875), ('付款', 15.6875), ('利率', 16.5), ('大概', 15.9375), ('how', 6.8125), ('to', 7.6875)]","[('<|begin_of_text|>', 13.625), ('you', 10.4375), ('觉得', 7.375), ('就是', 6.1875), ('这个', 8.25), ('行业', 8.75), ('的', 6.875), ('那个', 6.21875), ('付', 8.1875), ('款', 7.5), ('利', 9.125), ('率', 7.375), ('大', 3.9375), ('概', 12.0), ('how', 6.8125), (' to', 7.6875)]",827.5844116210938,0,1
如果有一些就是local firm的话就会比较侧重会有粤语,如果有some of it is地方公司的话就会比较侧重会there is粤语,2.0,['error: a token is made of different word'],"[('<|begin_of_text|>', 13.625), ('如果', 9.25), ('有一', 11.5625), ('些', 10.375), ('就是', 7.90625), ('local', 9.1875), (' firm', 10.0), ('的话', 8.0), ('就会', 9.875), ('比较', 7.6875), ('侧', 13.5625), ('重', 9.125), ('会', 6.6875), ('有', 7.8125), ('�', 16.625), ('�', 16.75), ('语', 5.03125)]",810.4312744140625,['error: a token is made of different word'],"[('<|begin_of_text|>', 13.5), ('如果', 9.3125), ('有', 8.25), ('some', 15.75), (' of', 8.125), (' it', 8.25), (' is', 7.1875), ('地方', 11.125), ('公司', 7.0), ('的话', 8.625), ('就会', 10.125), ('比较', 8.125), ('侧', 12.0), ('重', 8.75), ('会', 5.90625), ('there', 12.25), (' is', 10.25), ('�', 15.9375), ('�', 16.75), ('语', 5.4375)]",1477.6104736328125,0,2
如果有一些就是local firm的话就会比较侧重会有粤语,如果有一些it is地方公司the word就会比较侧重会有粤语,2.0,['error: a token is made of different word'],"[('<|begin_of_text|>', 13.625), ('如果', 9.25), ('有一', 11.5625), ('些', 10.375), ('就是', 7.90625), ('local', 9.1875), (' firm', 10.0), ('的话', 8.0), ('就会', 9.875), ('比较', 7.6875), ('侧', 13.5625), ('重', 9.125), ('会', 6.6875), ('有', 7.8125), ('�', 16.625), ('�', 16.75), ('语', 5.03125)]",810.4312744140625,['error: a token is made of different word'],"[('<|begin_of_text|>', 13.625), ('如果', 9.25), ('有一', 11.5625), ('些', 10.375), ('it', 9.25), (' is', 7.53125), ('地方', 9.375), ('公司', 6.6875), ('the', 12.125), (' word', 8.125), ('就会', 8.75), ('比较', 7.3125), ('侧', 10.6875), ('重', 8.0625), ('会', 6.3125), ('有', 7.0625), ('�', 16.875), ('�', 17.125), ('语', 5.28125)]",1505.0648193359375,0,0
如果有一些就是local firm的话就会比较侧重会有粤语,如果有some of就是地方公司the word and会比较侧重会有粤语,2.0,['error: a token is made of different word'],"[('<|begin_of_text|>', 13.625), ('如果', 9.25), ('有一', 11.5625), ('些', 10.375), ('就是', 7.90625), ('local', 9.1875), (' firm', 10.0), ('的话', 8.0), ('就会', 9.875), ('比较', 7.6875), ('侧', 13.5625), ('重', 9.125), ('会', 6.6875), ('有', 7.8125), ('�', 16.625), ('�', 16.75), ('语', 5.03125)]",810.4312744140625,"[('如果', 9.3125), ('有', 8.25), ('some', 15.75), ('of', 8.125), ('就是', 8.3125), ('地方', 8.0), ('公司', 7.09375), ('the', 12.5), ('word', 9.25), ('and', 5.9375), ('会', 7.125), ('比较', 6.90625), ('侧重', 19.15625), ('会', 5.4375), ('有', 6.8125), ('粤语', 34.125)]","[('<|begin_of_text|>', 13.5), ('如果', 9.3125), ('有', 8.25), ('some', 15.75), (' of', 8.125), ('就是', 8.3125), ('地方', 8.0), ('公司', 7.09375), ('the', 12.5), (' word', 9.25), (' and', 5.9375), ('会', 7.125), ('比较', 6.90625), ('侧', 11.4375), ('重', 7.71875), ('会', 5.4375), ('有', 6.8125), ('�', 17.25), ('�', 16.875), ('语', 5.53125)]",1326.5732421875,0,1
如果有一些就是local firm的话就会比较侧重会有粤语,如果有一些就是地方公司的话就will比较侧重will有the qingdao,2.0,['error: a token is made of different word'],"[('<|begin_of_text|>', 13.625), ('如果', 9.25), ('有一', 11.5625), ('些', 10.375), ('就是', 7.90625), ('local', 9.1875), (' firm', 10.0), ('的话', 8.0), ('就会', 9.875), ('比较', 7.6875), ('侧', 13.5625), ('重', 9.125), ('会', 6.6875), ('有', 7.8125), ('�', 16.625), ('�', 16.75), ('语', 5.03125)]",810.4312744140625,['error: a token is made of different word'],"[('<|begin_of_text|>', 13.625), ('如果', 9.25), ('有一', 11.5625), ('些', 10.375), ('就是', 7.90625), ('地方', 7.0), ('公司', 7.34375), ('的话', 8.125), ('就', 7.375), ('will', 8.4375), ('比较', 7.0625), ('侧', 11.8125), ('重', 8.625), ('will', 7.84375), ('有', 6.9375), ('the', 8.5625), (' q', 7.28125), ('ing', 8.5), ('dao', 11.25)]",1483.5606689453125,0,1
如果有一些就是local firm的话就会比较侧重会有粤语,如果there is一些就是地方公司的话and will比较侧重会有粤语,2.0,['error: a token is made of different word'],"[('<|begin_of_text|>', 13.625), ('如果', 9.25), ('有一', 11.5625), ('些', 10.375), ('就是', 7.90625), ('local', 9.1875), (' firm', 10.0), ('的话', 8.0), ('就会', 9.875), ('比较', 7.6875), ('侧', 13.5625), ('重', 9.125), ('会', 6.6875), ('有', 7.8125), ('�', 16.625), ('�', 16.75), ('语', 5.03125)]",810.4312744140625,"[('如果', 9.25), ('there', 12.9375), ('is', 9.5), ('一些', 7.90625), ('就是', 7.5625), ('地方', 8.5), ('公司', 6.125), ('的话', 7.96875), ('and', 8.75), ('will', 7.5625), ('比较', 6.5), ('侧重', 21.3125), ('会', 6.125), ('有', 6.9375), ('粤语', 33.4375)]","[('<|begin_of_text|>', 13.625), ('如果', 9.25), ('there', 12.9375), (' is', 9.5), ('一些', 7.90625), ('就是', 7.5625), ('地方', 8.5), ('公司', 6.125), ('的话', 7.96875), ('and', 8.75), (' will', 7.5625), ('比较', 6.5), ('侧', 13.125), ('重', 8.1875), ('会', 6.125), ('有', 6.9375), ('�', 17.5), ('�', 15.9375), ('语', 5.5625)]",1462.9208984375,0,0
它是commercial bank平时的target customer都会是那种local,它是商业银行平时的目标客人都会是那种地方,,"[('它', 9.5625), ('是', 8.375), ('commercial', 10.5), ('bank', 7.5), ('平时', 19.25), ('的', 7.3125), ('target', 10.125), ('customer', 6.34375), ('都会', 10.5), ('是', 7.1875), ('那种', 10.625), ('local', 12.3125)]","[('<|begin_of_text|>', 13.625), ('它', 9.5625), ('是', 8.375), ('commercial', 10.5), (' bank', 7.5), ('平', 8.375), ('时', 10.875), ('的', 7.3125), ('target', 10.125), (' customer', 6.34375), ('都会', 10.5), ('是', 7.1875), ('那种', 10.625), ('local', 12.3125)]",2203.9912109375,"[('它', 9.5625), ('是', 8.375), ('商业', 18.78125), ('银行', 7.84375), ('平时', 20.875), ('的', 7.90625), ('目标', 6.6875), ('客人', 16.5625), ('都会', 10.3125), ('是', 8.5625), ('那种', 10.3125), ('地方', 9.25)]","[('<|begin_of_text|>', 13.625), ('它', 9.5625), ('是', 8.375), ('商', 11.375), ('业', 7.40625), ('银行', 7.84375), ('平', 10.125), ('时', 10.75), ('的', 7.90625), ('目标', 6.6875), ('客', 10.1875), ('人', 6.375), ('都会', 10.3125), ('是', 8.5625), ('那种', 10.3125), ('地方', 9.25)]",577.3045043945312,0,0
它是commercial bank平时的target customer都会是那种local,它is商业银行ordinary的目标客人都会是那种地方,1.0,"[('它', 9.5625), ('是', 8.375), ('commercial', 10.5), ('bank', 7.5), ('平时', 19.25), ('的', 7.3125), ('target', 10.125), ('customer', 6.34375), ('都会', 10.5), ('是', 7.1875), ('那种', 10.625), ('local', 12.3125)]","[('<|begin_of_text|>', 13.625), ('它', 9.5625), ('是', 8.375), ('commercial', 10.5), (' bank', 7.5), ('平', 8.375), ('时', 10.875), ('的', 7.3125), ('target', 10.125), (' customer', 6.34375), ('都会', 10.5), ('是', 7.1875), ('那种', 10.625), ('local', 12.3125)]",2203.9912109375,"[('它', 9.5625), ('is', 10.1875), ('商业', 17.28125), ('银行', 7.4375), ('ordinary', 9.625), ('的', 4.875), ('目标', 6.09375), ('客人', 14.34375), ('都会', 10.25), ('是', 6.75), ('那种', 9.75), ('地方', 8.25)]","[('<|begin_of_text|>', 13.625), ('它', 9.5625), ('is', 10.1875), ('商', 9.75), ('业', 7.53125), ('银行', 7.4375), ('ordinary', 9.625), ('的', 4.875), ('目标', 6.09375), ('客', 8.375), ('人', 5.96875), ('都会', 10.25), ('是', 6.75), ('那种', 9.75), ('地方', 8.25)]",2317.670166015625,0,0
它是commercial bank平时的target customer都会是那种local,它是商业银行平时的目标客人都会是that kind of地方,2.0,"[('它', 9.5625), ('是', 8.375), ('commercial', 10.5), ('bank', 7.5), ('平时', 19.25), ('的', 7.3125), ('target', 10.125), ('customer', 6.34375), ('都会', 10.5), ('是', 7.1875), ('那种', 10.625), ('local', 12.3125)]","[('<|begin_of_text|>', 13.625), ('它', 9.5625), ('是', 8.375), ('commercial', 10.5), (' bank', 7.5), ('平', 8.375), ('时', 10.875), ('的', 7.3125), ('target', 10.125), (' customer', 6.34375), ('都会', 10.5), ('是', 7.1875), ('那种', 10.625), ('local', 12.3125)]",2203.9912109375,"[('它', 9.625), ('是', 8.375), ('商业', 18.78125), ('银行', 7.84375), ('平时', 21.0), ('的', 7.9375), ('目标', 6.625), ('客人', 16.78125), ('都会', 10.25), ('是', 8.5625), ('that', 8.0625), ('kind', 8.875), ('of', 6.1875), ('地方', 8.875)]","[('<|begin_of_text|>', 13.625), ('它', 9.625), ('是', 8.375), ('商', 11.375), ('业', 7.40625), ('银行', 7.84375), ('平', 10.25), ('时', 10.75), ('的', 7.9375), ('目标', 6.625), ('客', 10.3125), ('人', 6.46875), ('都会', 10.25), ('是', 8.5625), ('that', 8.0625), (' kind', 8.875), (' of', 6.1875), ('地方', 8.875)]",633.6544189453125,0,1
它是commercial bank平时的target customer都会是那种local,它是商业银行平时的目标客人都会是那种地方,1.0,"[('它', 9.5625), ('是', 8.375), ('commercial', 10.5), ('bank', 7.5), ('平时', 19.25), ('的', 7.3125), ('target', 10.125), ('customer', 6.34375), ('都会', 10.5), ('是', 7.1875), ('那种', 10.625), ('local', 12.3125)]","[('<|begin_of_text|>', 13.625), ('它', 9.5625), ('是', 8.375), ('commercial', 10.5), (' bank', 7.5), ('平', 8.375), ('时', 10.875), ('的', 7.3125), ('target', 10.125), (' customer', 6.34375), ('都会', 10.5), ('是', 7.1875), ('那种', 10.625), ('local', 12.3125)]",2203.9912109375,"[('它', 9.5625), ('是', 8.375), ('商业', 18.78125), ('银行', 7.84375), ('平时', 20.875), ('的', 7.90625), ('目标', 6.6875), ('客人', 16.5625), ('都会', 10.3125), ('是', 8.5625), ('那种', 10.3125), ('地方', 9.25)]","[('<|begin_of_text|>', 13.625), ('它', 9.5625), ('是', 8.375), ('商', 11.375), ('业', 7.40625), ('银行', 7.84375), ('平', 10.125), ('时', 10.75), ('的', 7.90625), ('目标', 6.6875), ('客', 10.1875), ('人', 6.375), ('都会', 10.3125), ('是', 8.5625), ('那种', 10.3125), ('地方', 9.25)]",577.3045043945312,0,0
它是commercial bank平时的target customer都会是那种local,it is是商业银行平时的目标客人都会是那种地方,1.0,"[('它', 9.5625), ('是', 8.375), ('commercial', 10.5), ('bank', 7.5), ('平时', 19.25), ('的', 7.3125), ('target', 10.125), ('customer', 6.34375), ('都会', 10.5), ('是', 7.1875), ('那种', 10.625), ('local', 12.3125)]","[('<|begin_of_text|>', 13.625), ('它', 9.5625), ('是', 8.375), ('commercial', 10.5), (' bank', 7.5), ('平', 8.375), ('时', 10.875), ('的', 7.3125), ('target', 10.125), (' customer', 6.34375), ('都会', 10.5), ('是', 7.1875), ('那种', 10.625), ('local', 12.3125)]",2203.9912109375,"[('it', 9.9375), ('is', 8.0625), ('是', 6.875), ('商业', 20.125), ('银行', 7.0625), ('平时', 19.4375), ('的', 7.5625), ('目标', 5.90625), ('客人', 15.625), ('都会', 9.8125), ('是', 7.5), ('那种', 10.0), ('地方', 9.0625)]","[('<|begin_of_text|>', 13.625), ('it', 9.9375), (' is', 8.0625), ('是', 6.875), ('商', 11.8125), ('业', 8.3125), ('银行', 7.0625), ('平', 9.4375), ('时', 10.0), ('的', 7.5625), ('目标', 5.90625), ('客', 9.3125), ('人', 6.3125), ('都会', 9.8125), ('是', 7.5), ('那种', 10.0), ('地方', 9.0625)]",1690.82763671875,0,1
